"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2021033091","3","1","","3","12","Y","FORD","2008","01","1","","3","00","W","999","0","","1","01","05","17","01","PA","1","01","1FAHP35NX8W","P4D"
"","15","N","2021035702","3","1","","1","03","Y","KIA","2016","01","2","","1","00","E","002","0","","2","01","12","18","98","PA","2","06","KNDPBCAC8G7","T4W"
"","05","N","2021010868","3","1","","1","11","Y","HOND","2009","01","1","","4","00","W","050","","","1","01","02","16","01","NJ","1","01","JHMGE88499S","P4H"
"","01","N","2021009313","3","1","","1","12","Y","CHRY","2002","01","1","","1","00","U","005","0","","2","01","01","12","04","PA","1","01","1C3EL45R62N","PCV"
"","15","N","2021033283","3","1","","1","11","Y","HOND","2015","01","1","","1","00","E","035","0","","1","01","11","01","03","PA","1","06","2HKRM4H5XFH","T4W"
"","04","N","2021002863","3","1","","2","12","Y","HOND","2015","01","1","","1","00","E","999","0","","2","01","03","01","01","PA","1","01","1HGCR6F58FA","P4D"
"","09","N","2021006209","3","1","","3","12","Y","MAZD","2018","01","1","","4","00","N","040","0","","1","01","07","16","11","PA","1","01","3MZBN1V35JM","P"
"","09","N","2021035871","3","1","","1","02","Y","HOND","2018","02","1","","1","00","U","999","0","","1","01","03","01","01","PA","0","01","2HGFC2F5XJH","P"
"","02","N","2021013275","1","1","","1","03","Y","FORD","2009","01","1","","3","00","W","999","0","","1","01","02","02","05","PA","2","01","1FAHP32N99W","PCP"
"","04","N","2021006715","3","1","","2","12","Y","KIA","2014","02","1","","4","00","W","030","","","1","01","01","16","13","PA","1","01","KNAFK4A67E5","P4D"
"","69","N","2021011198","1","1","","1","11","Y","HOND","2019","01","1","","1","00","W","010","0","","1","01","08","12","98","PA","1","06","2HKRW2H53KH","T"
"","04","N","2021011860","3","1","","1","01","Y","HOND","2014","02","1","","4","00","W","025","","","2","01","09","16","01","PA","1","01","1HGCR2F30EA","P4D"
"","51","N","2021032093","1","1","","1","10","Y","DODG","2005","01","1","","1","00","W","999","0","","1","01","05","12","04","PA","1","01","1D7HW42K95S","TPC"
"","15","N","2021009977","2","1","","1","07","Y","CHEV","2014","01","5","","1","00","S","000","0","","2","01","07","03","04","PA","3","06","1GNKVGKD7EJ","T4W"
"","04","N","2021005170","3","1","","1","12","U","HYUN","2007","01","1","","1","00","W","999","","","1","01","07","12","03","PA","2","01","KMHDU46DX7U","P4D"
"0","20","N","2021027136","3","1","0","1","12","N","HD","1999","02","1","12","1","41","N","050","","0","1","01","02","01","01","PA","1","02","1HD4CJM13XK","MRS"
"","09","N","2021016148","3","1","","1","12","Y","SUBA","2017","01","2","","1","00","E","050","","","1","01","01","01","03","PA","1","01","4S3GKAA66H3","P"
"","05","N","2021012717","1","1","","2","12","Y","TOYT","2016","01","1","","1","00","E","015","0","","2","01","01","01","06","PA","1","01","JTNKARJEXGJ","P4H"
"","03","N","2021002612","3","1","","1","01","Y","MNNI","2015","01","1","","3","00","W","999","0","","1","01","03","99","01","WV","1","01","WMWXM5C55FT","P2H"
"","69","N","2021032460","3","3","","2","12","Y","FORD","2020","03","1","","1","00","E","999","0","","1","05","02","10","02","NY","0","06","1FMSK8FH8LG","T"
"","04","N","2021008661","2","1","","1","11","Y","CHEV","2014","01","1","","1","00","U","999","0","","1","01","03","01","01","PA","2","01","2G1WA5E33E1","P4D"
"","04","N","2021004918","3","1","","1","12","Y","LINC","2008","01","1","","1","00","N","025","","","1","01","05","01","03","PA","1","01","3LNHM28T08R","P4D"
"","04","N","2021036035","3","1","","1","01","Y","INFI","2003","01","1","","1","00","S","080","","","1","01","04","01","01","PA","1","01","JNKCV51E83M","P4D"
"","15","N","2021018482","3","1","","1","12","Y","CHEV","2016","01","2","","1","00","N","035","","","1","01","03","01","01","PA","1","06","2GNALDEK1G6","T4W"
"","51","N","2021012698","1","1","","2","06","Y","FORD","2014","02","1","","1","31","E","000","0","","2","01","03","03","01","PA","2","04","1FDUF4GY9EE","TCB"
"","09","N","2021009204","3","1","","3","06","Y","FORD","2019","02","1","","4","00","N","999","0","","2","01","07","16","01","MD","2","01","3FA6P0LU8KR","P"
"","05","N","2021001553","2","1","","3","06","Y","CHEV","2017","01","1","","1","00","S","999","0","","2","01","12","15","03","PA","2","01","1G1RA6S50HU","P4H"
"","19","N","2021022338","1","1","","1","05","Y","GMC","2005","01","1","","1","00","S","005","0","","1","01","03","04","03","PA","1","06","99999999999",""
"","04","N","2021034496","2","1","","3","10","Y","CHEV","2017","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","01","1G1105S31HU","P4D"
"","04","N","2021033419","3","1","","1","12","Y","HYUN","2013","01","1","","1","00","E","035","0","","1","01","07","01","09","PA","1","01","KMHDH4AE4DU","P4D"
"","09","N","2021011378","3","1","","1","12","Y","NISS","2019","02","2","","1","00","N","030","0","","1","01","02","01","01","PA","1","01","3N1AB7AP6KY","P"
"","","","2021031626","","","","","","","","","","1","","","","","","","","2","32","","","","","2","","",""
"","69","N","2021026413","3","1","","3","02","Y","FORD","2020","01","1","","1","00","S","999","0","","1","01","01","01","01","GA","1","06","1FMSK8DH5LG","T"
"","04","N","2021039352","3","1","","1","02","Y","CHRY","2005","01","1","","1","00","N","999","0","","1","01","12","01","01","PA","1","01","2C3JA53G35H","P4D"
"","09","N","2021037466","3","1","","3","02","Y","HYUN","2018","01","1","","1","00","W","999","0","","1","01","02","12","04","PA","2","01","5NPD84LF2JH","P"
"","04","N","2021037466","3","1","","2","12","Y","HYUN","2005","01","1","","1","00","E","999","0","","2","01","07","01","01","PA","1","01","KMHWF35H05A","P4D"
"","04","N","2021015191","1","1","","1","06","Y","FORD","2014","01","1","","1","00","S","015","0","","2","01","03","02","03","PA","3","01","3FA6P0LU0ER","P4D"
"","02","N","2021039116","3","1","","2","10","Y","CHEV","2005","01","2","","4","00","N","999","0","","1","01","01","16","07","PA","1","01","1G1JC12F057","PCP"
"","73","N","2021009058","1","1","","1","07","Y","CCC","2012","02","2","","1","31","E","005","0","","2","01","03","14","01","PA","1","04","1CYCCZ48XCT","TTB"
"","04","N","2021032818","3","1","","1","02","N","HYUN","2017","01","2","","1","00","S","010","0","","1","01","12","12","04","PA","1","01","KMHD84LF0HU","P4D"
"","09","N","2021015420","2","1","","2","01","Y","CHEV","2018","02","1","","1","00","N","040","","","1","01","03","01","01","PA","1","01","2G1105S38J9","P"
"","04","N","2021017356","3","1","","1","12","Y","CHEV","2005","01","2","","1","00","N","999","0","","1","01","08","01","98","PA","0","01","1G1AK52F757","P4D"
"","04","N","2021001781","1","2","","1","10","Y","CHRY","2014","","0","","1","00","","000","0","","2","02","05","06","98","PA","2","01","2C3CCAKG6EH","P4D"
"","15","N","2021024890","3","1","","1","09","Y","CHEV","2015","01","1","","1","00","E","999","0","","2","01","07","01","01","PA","1","06","2GNALAEK4F6","T4W"
"","15","N","2021028826","3","1","","1","01","N","NISS","2011","01","1","","4","00","S","999","","","1","01","01","16","01","PA","1","01","JN8AS5MV8BW","T4W"
"","04","N","2021019276","3","1","","2","10","Y","FORD","2011","01","1","","1","00","E","015","0","","2","01","12","01","01","PA","2","01","3FAHP0HAXBR","P4D"
"","15","N","2021005083","3","1","","3","12","Y","MITS","2016","01","1","","1","00","W","999","0","","2","01","02","01","01","PA","1","06","JA4AD2A38GZ","T4W"
"","69","N","2021023549","2","1","","1","12","Y","HOND","2017","02","1","","1","00","W","999","0","","2","01","05","10","04","PA","1","06","5J6RW2H58HL","T"
"","04","N","2021019138","1","1","","1","03","Y","LINC","2014","01","1","","1","00","E","999","0","","2","01","02","01","09","PA","2","01","3LN6L2J96ER","P4D"
"","04","N","2021014835","3","1","","1","11","Y","VOLK","2011","01","1","","1","00","N","035","0","","1","01","07","01","09","PA","1","01","3VWDZ7AJ9BM","P4D"
"","15","N","2021005335","3","1","","2","06","Y","HUMM","2006","01","1","","3","00","N","000","0","","3","01","99","03","03","PA","2","06","5GTDN136368","T4W"
"","05","N","2021025082","3","1","","1","01","Y","FORD","2013","01","1","","1","00","S","070","","","1","01","03","01","01","PA","1","01","1FADP3K21DL","P4H"
"","69","Y","2021019489","3","1","","3","00","Y","CHEV","2010","02","1","","1","00","W","010","0","","1","01","06","01","06","OH","0","03","1GB6G3AL8A1","TYY"
"","09","N","2021018210","2","1","","1","06","Y","HYUN","2019","02","1","","1","00","E","055","","","3","01","03","01","03","PA","2","01","5NPE24AF4KH","P"
"","15","N","2021003301","1","1","","1","06","Y","TOYT","2013","01","1","","1","00","S","020","","","2","01","05","02","01","PA","2","06","5TDBK3EH6DS","T4W"
"","04","N","2021024907","3","1","","1","11","Y","FORD","2012","01","1","","1","00","W","020","0","","2","01","01","01","01","PA","2","01","3FAHP0JA1CR","P4D"
"","04","N","2021000491","3","1","","2","12","Y","MAZD","2009","02","1","","1","00","S","015","0","","1","01","01","01","03","PA","3","01","JM1BK32G691","P4D"
"","51","N","2021001747","3","1","","1","12","Y","FORD","2006","02","1","","1","00","N","999","0","","1","01","02","12","12","PA","1","04","1FTRF12W76N","TPK"
"","15","N","2021005529","3","1","","1","11","Y","HOND","2012","01","1","","1","00","S","045","0","","2","01","05","01","03","PA","1","01","2HKRM4H30CH","T4W"
"","15","N","2021011618","2","1","","1","06","Y","FORD","2017","01","1","","1","00","E","999","0","","2","01","08","01","01","PA","2","06","1FMCU9GD2HU","T4W"
"","15","N","2021029294","3","1","","2","10","Y","HOND","2014","01","1","","4","00","E","999","0","","2","01","01","16","01","PA","2","06","2HKRM4H79EH","T4W"
"","69","N","2021018912","1","1","","3","06","Y","GMC","2018","01","1","","4","00","E","000","0","","2","01","02","03","01","PA","2","01","1GTG6CEN7J1","T"
"","09","N","2021010019","3","1","","1","08","Y","TOYT","2019","01","1","","1","00","W","060","","","2","01","05","01","06","PA","3","01","4T1B11HK9KU","P"
"","02","N","2021027656","1","2","","1","12","Y","CHEV","1990","","0","","1","00","","000","","","3","02","02","06","98","PA","2","01","1G1YY2387L5","PCP"
"","69","Y","2021024104","1","1","","1","03","Y","GILG","2017","02","1","","1","00","W","999","0","","2","01","02","12","01","PA","2","03","15GGD2711H3","T"
"","03","N","2021015064","3","1","","1","12","Y","TOYT","2010","02","2","","1","00","W","999","0","","1","01","01","12","01","PA","1","01","JTKDE3B76A0","P2H"
"","04","N","2021003919","2","1","","3","12","Y","HYUN","2010","02","1","","1","00","S","025","0","","1","01","12","01","03","PA","1","01","KMHDU4AD0AU","P4D"
"","15","N","2021027009","3","1","","1","05","Y","TOYT","2017","01","1","","1","00","N","999","0","","2","01","12","01","01","PA","1","01","2T3BFREV3HW","T4W"
"","69","N","2021006700","3","1","","1","06","Y","CHEV","2020","01","1","","1","00","E","000","","","1","01","05","03","01","MD","2","06","KL7CJPSB6LB","T"
"","15","N","2021006902","2","1","","1","12","Y","TOYT","2014","01","1","","1","00","S","999","","","2","01","07","01","03","PA","2","06","JTEBU5JR6E5","T4W"
"","04","N","2021021086","3","1","","1","01","Y","NISS","2013","01","1","","1","00","E","999","0","","1","01","05","01","01","PA","1","01","1N4AL3AP4DN","P4D"
"","04","N","2021028474","0","1","","1","12","Y","FORD","2017","01","1","","1","00","N","000","0","","3","01","12","03","04","GA","2","01","3FA6P0H71HR","P4D"
"","15","N","2021014498","3","1","","3","02","Y","CHEV","2015","02","1","","1","00","S","005","0","","2","01","02","01","01","PA","2","06","1GNKVGKD2FJ","T4W"
"","04","N","2021013033","3","1","","1","09","Y","HYUN","2017","02","3","","1","00","S","999","0","","2","01","02","01","14","PA","2","01","5NPE24AF4HH","P4D"
"","09","N","2021007036","1","1","","1","11","Y","FORD","2018","01","2","","1","00","S","999","0","","1","01","08","01","01","PA","1","01","3FA6P0H78JR","P"
"","04","N","2021020141","3","1","","1","12","N","SUBA","2006","01","1","","1","00","N","065","","","1","01","03","01","06","PA","1","01","4S3BL626667","P4D"
"","15","N","2021015253","2","1","","3","11","Y","JEEP","1997","01","1","","3","00","S","999","0","","1","01","05","17","01","PA","1","06","1J4GZ78S1VC","T4W"
"","04","N","2021018524","3","3","","1","12","Y","CHEV","2013","01","1","","1","00","S","035","","","1","01","07","98","08","PA","1","01","1G1JA5SH6D4","P4D"
"","04","N","2021013434","3","1","","1","12","U","FORD","2013","01","1","","1","00","S","999","0","","1","01","02","01","01","PA","1","01","3FADP4BJ5DM","P4D"
"","04","N","2021019482","3","3","","1","11","Y","BUIC","2013","02","1","","4","00","S","999","0","","1","01","09","16","12","PA","1","01","1G4PP5SK9D4","P4D"
"","69","Y","2021032539","1","2","","1","08","Y","FORD","2013","","0","","1","00","","000","0","","6","02","01","06","01","PA","2","05","1FDWE3FL1DD","TYY"
"","04","N","2021017637","3","1","","1","12","Y","TOYT","1998","01","1","","1","00","N","999","0","","2","01","07","01","02","PA","2","01","4T1BG22KXWU","P4D"
"","04","N","2021000936","3","1","","2","11","Y","DODG","2015","01","1","","1","00","S","999","0","","1","01","01","05","01","PA","1","01","1C3CDFBB9FD","P4D"
"","04","N","2021027640","3","3","","3","12","U","CADI","2007","99","1","","1","00","U","999","0","","1","05","08","01","98","PA","0","01","1G6KD57YX7U","P4D"
"","04","N","2021021019","3","1","","1","14","Y","HYUN","2006","01","1","","1","00","N","020","0","","1","01","07","12","01","PA","1","01","KMHDN46D06U","P4D"
"","04","N","2021016717","3","1","","3","11","Y","VOLK","2006","01","1","","4","00","E","999","0","","1","01","05","16","01","PA","1","01","3VWPF71K56M","P4D"
"","04","N","2021014602","2","1","","1","04","Y","CHEV","2017","01","1","","1","00","S","025","0","","1","01","07","12","01","PA","2","01","2G1105S38H9","P4D"
"","09","N","2021022836","3","1","","1","01","Y","NISS","2020","01","1","","1","00","S","060","","","1","01","05","01","03","PA","1","01","1N4BL4CW6LC","P"
"","04","N","2021031194","3","1","","3","11","U","CHEV","2006","02","1","","1","00","N","025","0","","2","01","07","01","02","PA","2","01","2G1WB58K269","P4D"
"","51","Y","2021017787","2","1","","1","15","Y","STRG","2004","02","1","","1","00","E","070","1","","1","01","03","15","01","OH","1","05","2FZHAZAS94A","TCC"
"","04","N","2021003332","1","1","","1","02","Y","CADI","2003","02","1","","1","00","N","025","","","2","01","07","02","06","PA","1","01","1G6KD54Y63U","P4D"
"","04","N","2021025958","3","1","","1","12","Y","NISS","2015","01","1","","1","00","N","010","0","","1","01","12","01","13","PA","1","01","3N1AB7AP2FL","P4D"
"","09","N","2021028992","3","1","","1","12","Y","VOLK","2019","01","3","","1","00","W","055","","","1","01","02","01","01","OH","1","01","3VWE57BUXKM","P"
"","04","N","2021019184","3","1","","4","01","Y","FORD","2014","01","1","","1","00","W","035","0","","1","01","02","01","01","PA","1","01","1FADP3F22EL","P4D"
"","09","N","2021002484","2","1","","1","12","Y","NISS","2020","01","1","","1","00","N","040","0","","2","01","03","01","06","CA","1","01","1N4BL4EW6LC","P"
"","51","N","2021020840","3","1","","1","12","N","FORD","1996","01","1","","1","00","N","999","0","","1","01","03","01","03","PA","1","04","1FTCR10A7TU","TPK"
"","04","N","2021027712","3","1","","1","02","Y","MAZD","2016","01","1","","4","00","S","999","0","","1","01","12","16","01","PA","1","01","JM1GJ1W53G1","P4D"
"","04","N","2021017855","3","1","","1","01","Y","HYUN","2016","01","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","01","5NPE24AF8GH","P4D"
"","15","N","2021003984","3","1","","4","12","Y","GMC","2015","01","1","","1","00","E","040","","","1","01","02","01","03","PA","1","06","1GKKVPKD3FJ","T4W"
"","04","N","2021014043","3","1","","3","03","Y","TOYT","2009","02","1","","3","00","N","015","0","","1","01","07","17","99","PA","1","01","4T1BE46K59U","P4D"
"","15","N","2021024114","3","1","","2","11","Y","LINC","2015","01","1","","1","00","W","999","0","","2","01","12","01","01","PA","2","01","5LMTJ2AH3FU","T4W"
"","04","N","2021036312","3","1","","1","02","Y","HYUN","2012","01","1","","1","00","E","999","0","","1","01","05","04","01","PA","2","01","5NPEB4AC4CH","P4D"
"","69","N","2021014947","3","1","","1","12","Y","GMC","2006","02","1","","1","00","W","030","0","","1","01","03","01","03","PA","1","04","1GDHG31U161","TYY"
"","04","N","2021036322","3","1","","1","12","Y","ACUR","2013","01","1","","1","00","E","999","0","","1","01","05","01","06","PA","1","01","JH4CU2F46DC","P4D"
"","04","N","2021056171","3","1","","3","01","Y","TOYT","2002","01","1","","1","00","S","035","0","","2","01","04","01","03","PA","1","01","4T1BE32K82U","P4D"
"","09","N","2021002885","","","","","00","","","","99","0","","1","00","","","0","","1","51","05","04","99","ZZ","0","01","",""
"","04","N","2021022433","2","2","","1","07","U","BUIC","2007","","0","","1","00","E","000","0","","2","02","11","06","01","PA","1","01","2G4WC582271","P4D"
"","05","N","2021019490","3","1","","1","03","Y","HOND","2007","02","1","","1","00","W","999","0","","2","01","02","01","03","PA","2","01","JHMGD37447S","P4H"
"","09","N","2021019363","3","1","","1","09","Y","HYUN","2020","02","1","","1","00","N","999","","","2","01","05","01","03","IL","2","01","5NPD84LF2LH","P"
"","15","N","2021033083","2","1","","2","06","Y","JEEP","2014","01","2","","1","00","W","999","0","","2","01","02","01","01","PA","2","01","1C4NJRFB4ED","T4W"
